"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"AutomatedEvents","2",,,,"Automated Events","automated-events","A small plugin that will run various events (when using a night skip plugin)","615","0.00","2018-08-03 02:39:39","https://umod.org/plugins/automated-events","https://umod.org/plugins/automated-events.json","https://umod.org/plugins/AutomatedEvents.cs","@{value=1; message=; text=Published; icon=check; class=success}","615","System.Object[]","0.1.0","v0.1.0","2018-08-03 02:39:45","2018-08-03T02:39:45+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:39:39Z","2019-02-12T17:41:06Z","13","13",""
"AutomaticAuthorization","2",,,,"Automatic Authorization","automatic-authorization","Add your friends list or clan mates to a cupboard or turret auth list using 1 command","1132","0.00","2018-08-03 02:34:02","https://umod.org/plugins/automatic-authorization","https://umod.org/plugins/automatic-authorization.json","https://umod.org/plugins/AutomaticAuthorization.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","0.2.03","v0.2.03","2018-08-03 02:34:09","2018-08-03T02:34:09+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:34:02Z","2019-02-12T16:10:44Z","49","49",""
"Backpacks","2",,,"https://assets.umod.org/images/icons/plugin/5b8b28ea9b4fd.png","Backpacks","backpacks","Allows players to have backpacks that provide them with extra inventory space","7025","0.00","2018-07-25 02:35:02","https://umod.org/plugins/backpacks","https://umod.org/plugins/backpacks.json","https://umod.org/plugins/Backpacks.cs","@{value=1; message=; text=Published; icon=check; class=success}","7.0K","System.Object[]","3.0.0","v3.0.0","2019-02-11 21:31:29","2019-02-11T21:31:29+00:00","LaserHydra","https://assets.umod.org/images/icons/user/5b5bc6885b278.png","0D25jdKzjG","rust,inventory","2018-07-25T02:35:02Z","2019-02-12T19:26:05Z","217","217","Updated"
"BackupExtended","2",,,"https://assets.umod.org/images/icons/plugin/5b6e785ab2b32.png","Backup Extended","backup-extended","Extends the built-in backup process in Rust to provide more flexibility and additional features","657","0.00","2018-07-25 02:35:02","https://umod.org/plugins/backup-extended","https://umod.org/plugins/backup-extended.json","https://umod.org/plugins/BackupExtended.cs","@{value=1; message=; text=Published; icon=check; class=success}","657","System.Object[]","1.0.1","v1.0.1","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,administration,maintenance,backup","2018-07-25T02:35:02Z","2019-02-12T16:10:09Z","18","18",""
"EconomicsBalanceGUI","2",,,"https://assets.umod.org/images/icons/plugin/5b6394ab47f24.jpg","Balance GUI","balance-gui","Displays the player's Economics balance on the UI","717","0.00","2018-08-02 23:32:59","https://umod.org/plugins/balance-gui","https://umod.org/plugins/balance-gui.json","https://umod.org/plugins/EconomicsBalanceGUI.cs","@{value=1; message=; text=Published; icon=check; class=success}","717","System.Object[]","1.1.3","v1.1.3","2018-08-31 18:02:47","2018-08-31T18:02:47+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,economics,gui","2018-08-02T23:32:59Z","2019-02-12T17:43:56Z","10","10",""
"BalloonPlus","2","mit",,"https://assets.umod.org/images/icons/plugin/5c0262f2a84b1.png","Balloon Plus","balloon-plus","Control your balloon's flight","763","0.00","2018-12-01 10:29:47","https://umod.org/plugins/balloon-plus","https://umod.org/plugins/balloon-plus.json","https://umod.org/plugins/BalloonPlus.cs","@{value=1; message=; text=Published; icon=check; class=success}","763","System.Object[]","1.0.0","v1.0.0","2018-12-01 10:29:47","2018-12-01T10:29:47+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,balloon","2018-12-01T10:29:47Z","2019-02-12T18:31:32Z","38","38",""
"BanDeleteBy","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1d691524.png","Ban Delete By","ban-delete-by","Removes all entities placed by a player when they get banned","915","0.00","2018-07-25 02:35:02","https://umod.org/plugins/ban-delete-by","https://umod.org/plugins/ban-delete-by.json","https://umod.org/plugins/BanDeleteBy.cs","@{value=1; message=; text=Published; icon=check; class=success}","915","System.Object[]","1.0.4","v1.0.4","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,administration,cleanup","2018-07-25T02:35:02Z","2019-02-12T19:14:01Z","20","20",""
"BanFix","2",,,"https://assets.umod.org/images/icons/plugin/5b67713e16ccf.jpg","Ban Fix","ban-fix","Stops your server from freezing when banning players","345","0.00","2018-08-05 21:50:54","https://umod.org/plugins/ban-fix","https://umod.org/plugins/ban-fix.json","https://umod.org/plugins/BanFix.cs","@{value=1; message=; text=Published; icon=check; class=success}","345","System.Object[]","1.0.0","v1.0.0","2018-08-05 21:50:59","2018-08-05T21:50:59+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T21:50:54Z","2019-02-12T16:34:10Z","2","2",""
"BanditHide","2",,,,"Bandit Hide","bandit-hide","Hides name when wearing specific clothes","302","0.00","2018-08-05 22:57:28","https://umod.org/plugins/bandit-hide","https://umod.org/plugins/bandit-hide.json","https://umod.org/plugins/BanditHide.cs","@{value=1; message=; text=Published; icon=check; class=success}","302","System.Object[]","1.0.6","v1.0.6","","","","","0","rust,imported","2018-08-05T22:57:28Z","2019-02-12T13:04:00Z","3","3",""
"Bank","2",,,"https://assets.umod.org/images/icons/plugin/5b629f5291988.jpg","Bank","bank","Safe player storage","1109","0.00","2018-08-02 06:06:10","https://umod.org/plugins/bank","https://umod.org/plugins/bank.json","https://umod.org/plugins/Bank.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","1.0.4","v1.0.4","2019-02-12 10:43:26","2019-02-12T10:43:26+00:00","Calytic","https://assets.umod.org/images/icons/user/5c2d465a03b5a.png","QNMy3b5AzV","rust,economy,storage,items","2018-08-02T06:06:10Z","2019-02-12T18:51:45Z","38","38","Updated"
"BarrelPoints","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1d6c8cf0.png","Barrel Points","barrel-points","Gives players extra rewards for destroying barrels","1104","0.00","2018-07-25 02:35:02","https://umod.org/plugins/barrel-points","https://umod.org/plugins/barrel-points.json","https://umod.org/plugins/BarrelPoints.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","2.0.8","v2.0.8","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,economics,rewards","2018-07-25T02:35:02Z","2019-02-12T16:40:50Z","32","32",""
"Barrelless","2","none",,"https://assets.umod.org/images/icons/plugin/5c1d0f29a5040.png","Barrelless","barrelless","NPCs spawn after player destroys a barrel","220","0.00","2018-12-21 16:02:09","https://umod.org/plugins/barrelless","https://umod.org/plugins/barrelless.json","https://umod.org/plugins/Barrelless.cs","@{value=1; message=; text=Published; icon=check; class=success}","220","System.Object[]","0.0.7","v0.0.7","2019-01-19 20:18:32","2019-01-19T20:18:32+00:00","Kechless","https://assets.umod.org/images/icons/user/5c335117857ae.jpg?uid=5c33512180dbd","178yVLOgGj","rust,fun,random,npc","2018-12-21T16:02:09Z","2019-02-12T17:42:28Z","10","10",""
"BarrenPlus","2","mit",,"https://assets.umod.org/images/icons/plugin/5ba767637fac7.png","Barren Plus","barren-plus","Let JunkPiles and DiveSites be alive on Barren","648","0.00","2018-09-22 18:39:11","https://umod.org/plugins/barren-plus","https://umod.org/plugins/barren-plus.json","https://umod.org/plugins/BarrenPlus.cs","@{value=1; message=; text=Published; icon=check; class=success}","648","System.Object[]","1.0.5","v1.0.5","2018-11-09 15:23:24","2018-11-09T15:23:24+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,resources,loot,spawns","2018-09-22T18:39:11Z","2019-02-12T13:04:17Z","13","13",""
"Barricades","2",,,"https://assets.umod.org/images/icons/plugin/5b993d656ed70.png","Barricades","barricades","Legacy wooden barricade made out of double stacked sign posts. Can be picked up.","364","0.00","2018-08-05 23:00:36","https://umod.org/plugins/barricades","https://umod.org/plugins/barricades.json","https://umod.org/plugins/Barricades.cs","@{value=1; message=; text=Published; icon=check; class=success}","364","System.Object[]","0.0.3","v0.0.3","2018-09-13 17:27:15","2018-09-13T17:27:15+00:00","Xianith","https://assets.umod.org/images/icons/user/5b874e59c7610.jpg?uid=5b874e6191299","XaWK7NAykz","rust,imported","2018-08-05T23:00:36Z","2019-02-12T13:04:21Z","4","4",""
"RadShrinkZone","2",,,"https://assets.umod.org/images/icons/plugin/5b6396c040a1c.jpg","Battle Royale Rad Zone","battle-royale-rad-zone","BattleRoyale-styled radiation system","368","0.00","2018-08-02 23:41:52","https://umod.org/plugins/battle-royale-rad-zone","https://umod.org/plugins/battle-royale-rad-zone.json","https://umod.org/plugins/RadShrinkZone.cs","@{value=1; message=; text=Published; icon=check; class=success}","368","System.Object[]","1.0.6","v1.0.6","","","","","0","rust,imported,unmaintained","2018-08-02T23:41:52Z","2019-02-12T18:51:10Z","4","4",""
"Bearrels","2",,,"https://assets.umod.org/images/icons/plugin/5bf2099a772d4.png","Bearrels","bearrels","Random chance of bears spawning when a barrel breaks","436","0.00","2018-08-02 23:31:56","https://umod.org/plugins/bearrels","https://umod.org/plugins/bearrels.json","https://umod.org/plugins/Bearrels.cs","@{value=1; message=; text=Published; icon=check; class=success}","436","System.Object[]","2.0.0","v2.0.0","2018-11-14 04:44:20","2018-11-14T04:44:20+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,entities,fun,animals","2018-08-02T23:31:56Z","2019-02-12T14:44:35Z","6","6",""
"BedRenameBlocker","2","mit",,"https://assets.umod.org/images/icons/plugin/5c1ed6cbabbe9.png","Bed Rename Blocker","bed-rename-blocker","Blocks players renaming a bed/sleeping bag if they do not own it","205","0.00","2018-12-23 00:21:45","https://umod.org/plugins/bed-rename-blocker","https://umod.org/plugins/bed-rename-blocker.json","https://umod.org/plugins/BedRenameBlocker.cs","@{value=1; message=; text=Published; icon=check; class=success}","205","System.Object[]","1.0.2","v1.0.2","2018-12-27 16:25:28","2018-12-27T16:25:28+00:00","Gimax","https://assets.umod.org/images/icons/user/5be3347174fb3.png","j9kgNx3yRp","rust,bed,restrictions","2018-12-23T00:21:45Z","2019-02-12T19:15:44Z","6","6",""
"BedShare","2",,,,"Bed Share","bed-share","Allow beds to be shared with other players","357","0.00","2018-08-05 22:35:32","https://umod.org/plugins/bed-share","https://umod.org/plugins/bed-share.json","https://umod.org/plugins/BedShare.cs","@{value=1; message=; text=Published; icon=check; class=success}","357","System.Object[]","0.0.5","v0.0.5","","","","","0","rust,imported","2018-08-05T22:35:32Z","2019-02-12T15:54:52Z","2","2",""
"BedsCooldowns","2","mit",,"https://assets.umod.org/images/icons/plugin/5c0cf4ed3aa4d.png","Beds Cooldowns","beds-cooldowns","Allows changing cooldowns for respawns on bags and beds","320","0.00","2018-12-09 10:44:35","https://umod.org/plugins/beds-cooldowns","https://umod.org/plugins/beds-cooldowns.json","https://umod.org/plugins/BedsCooldowns.cs","@{value=1; message=; text=Published; icon=check; class=success}","320","System.Object[]","1.0.0","v1.0.0","2018-12-09 10:44:35","2018-12-09T10:44:35+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,bag,bed,cooldowns","2018-12-09T10:44:35Z","2019-02-12T16:34:50Z","12","12",""
"BedsLimit","2",,,"https://assets.umod.org/images/icons/plugin/5b9dd28993834.png","Beds Limit","beds-limit","Allows limiting the amount of players with beds and sleeping bags per base","388","0.00","2018-08-05 21:52:45","https://umod.org/plugins/beds-limit","https://umod.org/plugins/beds-limit.json","https://umod.org/plugins/BedsLimit.cs","@{value=1; message=; text=Published; icon=check; class=success}","388","System.Object[]","1.1","v1.1","2018-08-05 21:52:51","2018-08-05T21:52:51+00:00","BrunoPuccio","","qV5m7aJKNE","rust,bed,sleepingbag,limitations","2018-08-05T21:52:45Z","2019-02-12T16:35:06Z","4","4",""
"BenchCraft","2",,,"https://assets.umod.org/images/icons/plugin/5b6787ed50e0c.jpg","Bench Craft","bench-craft","Customize crafting using repair benches or research tables","437","0.00","2018-08-05 23:27:41","https://umod.org/plugins/bench-craft","https://umod.org/plugins/bench-craft.json","https://umod.org/plugins/BenchCraft.cs","@{value=1; message=; text=Published; icon=check; class=success}","437","System.Object[]","0.0.15","v0.0.15","","","","","0","rust,imported","2018-08-05T23:27:41Z","2019-02-12T18:29:23Z","5","5",""
"BetterAttachments","2",,,"https://assets.umod.org/images/icons/plugin/5b6789ad1cad4.jpg","Better Attachments","better-attachments","Allow control of attachment attributes","619","0.00","2018-08-05 23:35:09","https://umod.org/plugins/better-attachments","https://umod.org/plugins/better-attachments.json","https://umod.org/plugins/BetterAttachments.cs","@{value=1; message=; text=Published; icon=check; class=success}","619","System.Object[]","0.0.3","v0.0.3","","","","","0","rust,imported,mechanics,attachments","2018-08-05T23:35:09Z","2019-02-12T13:04:57Z","11","11",""
"BetterBatteries","2","mit",,"https://assets.umod.org/images/icons/plugin/5c0d6de8a55aa.png","Better Batteries","better-batteries","Allows players to get better batteries","244","0.00","2018-12-09 19:31:18","https://umod.org/plugins/better-batteries","https://umod.org/plugins/better-batteries.json","https://umod.org/plugins/BetterBatteries.cs","@{value=1; message=; text=Published; icon=check; class=success}","244","System.Object[]","1.0.1","v1.0.1","2018-12-09 20:13:32","2018-12-09T20:13:32+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,battery,electrical,tweak","2018-12-09T19:31:18Z","2019-02-12T13:05:01Z","9","9",""
"BetterCharcoal","2",,,"https://assets.umod.org/images/icons/plugin/5b677178d72ec.jpg","Better Charcoal","better-charcoal","All stacks of wood will burn at once when nothing cookable is present.","573","0.00","2018-08-05 21:51:52","https://umod.org/plugins/better-charcoal","https://umod.org/plugins/better-charcoal.json","https://umod.org/plugins/BetterCharcoal.cs","@{value=1; message=; text=Published; icon=check; class=success}","573","System.Object[]","1.0.2","v1.0.2","2018-08-05 21:51:58","2018-08-05T21:51:58+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T21:51:52Z","2019-02-12T14:42:08Z","11","11",""
"BetterChatIgnore","2",,,"https://assets.umod.org/images/icons/plugin/5b6776e488d20.jpg","Better Chat Ignore","better-chat-ignore","Players can ignore chat messages from other players","502","0.00","2018-08-05 22:15:00","https://umod.org/plugins/better-chat-ignore","https://umod.org/plugins/better-chat-ignore.json","https://umod.org/plugins/BetterChatIgnore.cs","@{value=1; message=; text=Published; icon=check; class=success}","502","System.Object[]","1.0.2","v1.0.2","","","","","0","rust,imported","2018-08-05T22:15:00Z","2019-02-12T13:05:24Z","25","25",""
"BetterChatMentions","2","none",,"https://assets.umod.org/images/icons/plugin/5ba152454b9d3.png","Better Chat Mentions","better-chat-mentions","Adds Discord-like mention capability for @players and @everyone","1021","0.00","2018-08-04 15:16:22","https://umod.org/plugins/better-chat-mentions","https://umod.org/plugins/better-chat-mentions.json","https://umod.org/plugins/BetterChatMentions.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.0K","System.Object[]","1.2.1","v1.2.1","2018-08-04 15:16:22","2018-08-04T15:16:22+00:00","Death","https://assets.umod.org/images/icons/user/5c56cc6da8c19.png","0GjKwLgL1Q","rust,betterchat,mentions,chat","2018-08-04T15:16:22Z","2019-02-12T13:05:28Z","37","37",""
"BetterElectricity","2","mit",,"https://assets.umod.org/images/icons/plugin/5c4442d287ee9.png","Better Electricity","better-electricity","Adjustment plugin to Electricity in Rust. Fully configurable.","94","0.00","2019-01-20 09:40:12","https://umod.org/plugins/better-electricity","https://umod.org/plugins/better-electricity.json","https://umod.org/plugins/BetterElectricity.cs","@{value=1; message=; text=Published; icon=check; class=success}","94","System.Object[]","1.0.6","v1.0.6","2019-01-28 02:59:04","2019-01-28T02:59:04+00:00","dbteku","","L15dlmY5mQ","rust,electricty,battery,batteries","2019-01-20T09:40:12Z","2019-02-12T17:22:42Z","8","8",""
"BetterGrenades","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1d76db6e.png","Better Grenades","better-grenades","Adds enhanced features to grenades","496","0.00","2018-07-25 02:35:03","https://umod.org/plugins/better-grenades","https://umod.org/plugins/better-grenades.json","https://umod.org/plugins/BetterGrenades.cs","@{value=1; message=; text=Published; icon=check; class=success}","496","System.Object[]","1.0.2","v1.0.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,items,mechanics","2018-07-25T02:35:03Z","2019-02-12T13:05:45Z","6","6",""
